Right Biceps brachii caput longus,Left Biceps brachii caput longus,Right Pectoralis Major,Left Pectoralis Major,
152.2,11.5,63.1,-274.1,
234.9,73.0,23.7,-246.5,
209.6,128.7,45.7,-168.6,
186.3,164.8,105.1,-73.9,
165.0,158.1,193.0,66.9,
108.1,104.0,274.8,123.0,
90.6,9.6,327.8,71.7,
-18.7,-80.4,279.3,25.0,
-61.0,-115.2,147.3,-45.5,
-73.7,-104.5,-22.3,-109.7,
-108.4,-75.6,-136.3,-144.4,
-140.0,-84.5,-198.5,-133.5,
-149.3,-76.8,-217.4,-104.1,
-192.8,-11.7,-234.6,-24.6,
-168.5,49.6,-312.6,135.4,
-102.7,89.5,-355.3,249.9,
12.0,97.0,-394.4,188.3,
90.1,130.4,-500.0,283.1,
189.4,124.9,-514.5,369.3,
254.1,87.2,-502.0,354.4,
266.3,43.1,-397.0,256.2,
235.0,1.8,-213.2,218.4,
206.5,-25.1,-38.0,207.5,
198.2,-29.5,75.7,154.9,
158.6,-51.7,261.9,49.3,
151.7,-112.7,537.2,-20.6,
132.1,-208.9,720.2,-7.0,
66.2,-272.7,819.6,-41.3,
-12.9,-237.1,788.4,-51.6,
-129.9,-141.0,539.4,-80.1,
-270.1,0.7,371.9,-141.2,
-288.9,95.0,37.7,-132.9,
-237.6,77.9,-95.9,-110.8,
-159.7,88.3,-259.0,-61.4,
-81.6,103.9,-380.5,-41.0,
-38.7,33.2,-491.2,-34.1,
0.7,-5.4,-592.1,-5.8,
106.8,6.2,-684.0,20.1,
263.2,16.7,-712.5,88.6,
326.0,7.1,-738.6,79.9,
307.5,15.9,-625.8,-33.6,
187.8,8.0,-399.1,-142.3,
78.6,-13.7,-127.3,-128.2,
-49.1,6.0,128.7,-64.2,
-169.2,47.8,361.1,-6.5,
-278.5,31.3,694.0,3.1,
-321.0,6.6,915.6,-46.4,
-333.9,-6.8,956.1,-39.3,
-322.0,-26.9,846.8,15.0,
-183.4,-37.7,747.9,-8.3,
24.5,6.6,658.4,-43.0,
163.3,0.9,467.1,-50.5,
239.3,-15.3,193.2,-133.8,
171.6,-49.8,-62.0,-193.3,
68.5,-63.4,-160.1,-162.1,
12.3,-35.1,-310.2,-152.7,
-107.3,12.7,-446.7,-91.2,
-154.0,111.1,-571.2,-19.2,
-111.9,181.0,-502.4,-9.3,
-22.3,244.7,-398.9,-0.0,
35.7,232.7,-230.0,40.6,
67.0,136.8,-116.9,19.8,
37.5,-4.8,68.6,-38.5,
10.8,-136.7,293.1,-93.2,
-13.4,-222.1,443.4,-157.4,
-21.0,-206.4,414.2,-217.6,
-93.8,-163.6,387.6,-240.6,
-200.2,-99.0,226.8,-305.4,
-271.1,-40.2,81.1,-314.1,
-181.3,-8.1,-51.0,-258.5,
-52.9,21.1,-102.0,-150.2,
66.6,12.7,-179.1,51.1,
113.0,52.9,-220.0,132.4,
126.7,16.9,-205.3,105.8,
190.6,-16.0,-214.7,126.7,
225.1,-58.1,-244.0,228.2,
214.0,-64.0,-212.3,395.8,
165.2,9.7,-183.4,371.2,
155.8,83.5,-237.1,390.3,
147.2,111.9,-257.3,408.1,
139.3,138.0,-210.2,356.3,
52.8,130.1,-143.9,278.4,
-52.9,79.4,-47.3,122.9,
-180.5,20.2,16.5,-21.5,
-300.5,-3.6,144.3,-114.8,
-347.3,3.7,160.6,-130.7,
-276.7,-2.9,206.2,-82.8,
-186.8,-20.9,247.6,-67.6,
-11.6,-48.2,311.1,49.1,
163.7,-53.0,345.6,159.1,
277.5,-30.5,292.1,202.2,
256.6,-42.8,166.7,241.1,
237.5,-53.9,115.9,323.0,
185.8,-84.5,38.9,354.9,
76.4,-137.9,-172.7,403.3,
-23.1,-217.9,-445.4,482.6,
-113.5,-228.5,-702.2,344.4,
-148.8,-160.9,-735.6,174.9,
-202.1,-64.3,-766.3,152.4,
-192.4,25.7,-684.3,132.1,
-147.9,107.5,-610.2,-37.3,
-107.2,182.1,-497.5,-196.9,
-26.5,249.8,-312.4,-383.6,
48.4,276.3,-38.4,-509.3,
77.6,284.4,216.6,-623.6,
121.5,277.4,515.0,-644.3,
161.4,218.2,634.4,-662.8,
168.6,98.7,816.3,-679.4,
201.8,-55.2,848.1,-725.2,
208.2,-116.9,816.9,-738.2,
127.1,-135.2,789.1,-646.7,
-0.7,-151.9,764.3,-493.0,
-16.9,-167.2,741.9,-346.3,
-31.8,-181.2,763.2,-213.1,
-17.1,-194.2,556.3,44.9,
-3.9,-182.9,253.0,302.8,
8.0,-130.2,-111.0,536.9,
18.5,-82.6,-356.0,628.0,
8.7,-127.0,-490.3,710.4,
-17.8,-167.3,-693.5,734.9,
-25.8,-131.3,-805.3,756.8,
-47.4,-58.9,-840.1,693.4,
-80.2,85.9,-871.8,673.3,
-86.0,230.9,-845.5,586.3,
-91.5,325.1,-771.2,413.4,
-76.7,342.3,-520.9,206.8,
-54.2,295.7,-287.4,12.7,
-50.1,225.4,-14.0,-314.1,
-61.0,110.2,170.4,-536.9,
-104.4,1.8,271.5,-739.6,
-145.7,-40.1,363.8,-703.6,
-139.7,-78.3,447.9,-737.5,
-84.9,-66.5,474.4,-707.5,
-48.7,-13.5,453.0,-680.5,
33.2,4.0,486.5,-479.1,
92.0,-25.4,384.2,-253.9,
147.1,-87.3,216.0,-102.7,
139.3,-79.7,103.3,34.7,
119.0,-58.2,42.6,159.5,
76.8,-25.4,-125.6,318.6,
60.3,16.4,-192.6,421.9,
5.5,65.4,-170.8,402.8,
-2.1,58.8,-0.4,351.3,
-9.1,-7.3,205.3,335.7,
-51.4,-51.5,343.6,378.3,
-46.3,-91.8,368.9,237.2,
-91.2,-70.5,254.9,105.8,
-145.3,-37.8,192.8,54.9,
-225.2,-55.9,136.5,164.2,
-214.7,-105.1,51.2,235.2,
-108.5,-98.4,5.0,274.0,
75.5,-104.2,-36.8,285.7,
200.8,-76.7,-23.0,190.0,
223.8,-61.7,-103.7,-3.1,
162.0,-57.1,-198.1,-141.1,
68.3,-20.1,-209.5,-266.5,
-51.1,14.7,-290.0,-380.5,
-128.8,-43.7,-448.4,-484.1,
-199.5,-83.6,-561.6,-578.0,
-238.2,-90.9,-581.9,-560.5,
-156.7,-58.1,-525.5,-482.0,
-19.0,-4.5,-337.5,-297.3,
36.9,103.9,-62.6,-120.8,
122.0,212.4,193.1,85.7,
199.4,310.9,358.2,280.1,
269.9,349.0,447.3,457.2,
282.8,290.4,417.5,618.8,
248.0,215.9,440.3,682.9,
152.6,109.7,506.5,778.8,
88.8,10.7,359.6,866.0,
101.1,-53.5,188.5,789.5,
112.4,-65.0,119.2,691.7,
103.4,-118.0,-26.3,499.8,
95.0,-127.5,-233.5,252.3,
55.2,-206.4,-371.0,19.2,
-53.9,-280.8,-445.5,-253.6,
-225.5,-309.6,-558.4,-363.8,
-385.4,-265.7,-578.0,-464.0,
-447.9,-145.9,-558.0,-434.2,
-354.0,8.2,-437.4,-517.6,
-200.1,111.7,-234.5,-643.7,
-13.8,205.8,-96.7,-621.4,
111.3,222.7,-71.9,-559.6,
270.8,237.8,87.2,-465.7,
291.5,195.0,148.7,-345.9,
272.8,104.7,91.5,-236.8,
221.7,22.6,73.4,-109.1,
143.9,-52.2,56.8,-23.1,
129.9,-62.1,69.9,-7.0,
142.9,-53.6,107.8,-48.7,
107.8,-45.8,212.4,-61.0,
54.5,5.2,282.6,-95.8,
-71.0,51.6,269.4,-212.9,
-156.4,93.8,257.8,-259.9,
-233.7,99.4,226.1,-246.2,
-303.9,54.9,197.4,-234.0,
-290.4,0.9,153.6,-199.8,
-231.3,-35.5,161.7,-126.2,
-177.7,-68.5,125.2,-40.2,
-109.8,-74.5,118.3,64.1,
-48.0,-69.0,52.1,133.5,
-71.5,-73.9,43.2,196.4,
-121.9,-51.3,51.0,253.1,
-141.4,-87.8,29.5,282.8,
-51.2,-151.7,62.9,309.2,
38.9,-177.5,129.4,315.1,
167.5,-153.1,209.2,304.4,
218.5,-116.2,242.0,265.6,
264.9,-29.8,194.5,257.1,
250.5,99.3,203.9,226.0,
160.1,185.4,260.4,187.4,
124.9,201.5,355.4,153.2,
50.4,188.0,317.4,86.6,
-55.7,98.6,236.0,39.7,
-182.9,17.2,76.8,-37.9,
-234.0,-14.4,-173.8,-47.0,
-249.6,-24.0,-274.0,-36.0,
-292.2,-50.4,-365.3,-26.4,
-331.2,-74.4,-558.9,-2.2,
-273.4,-38.4,-684.9,-67.4,
-135.9,7.4,-754.2,-76.5,
32.9,73.1,-734.7,-69.5,
237.3,134.4,-641.8,-92.7,
374.3,110.3,-557.6,-101.2,
398.5,73.7,-387.7,-97.6,
374.8,14.0,-229.5,-62.0,
311.8,-90.2,-2.8,-0.4,
254.4,-132.9,269.2,58.4,
167.9,-146.0,452.1,64.0,
120.5,-111.2,618.5,69.2,
77.7,5.9,588.0,21.4,
64.7,115.1,560.8,26.1,
6.4,157.9,436.1,41.8,
-46.5,93.9,322.8,96.1,
-74.9,59.1,261.5,89.1,
-49.7,41.4,114.4,56.1,
-93.3,30.7,-54.4,-41.7,
-69.4,21.0,-258.9,-110.7,
-18.6,-40.4,-341.0,7.0,
-38.5,-128.1,-315.6,118.1,
-128.4,-186.4,-292.6,162.6,
-269.8,-154.5,-313.0,100.3,
-363.9,-86.8,-256.6,43.9,
-346.9,-7.7,-205.8,56.4,
-331.3,45.5,-128.7,9.9,
-260.6,93.7,-143.9,-85.0,
-144.8,84.8,-3.7,-121.9,
-35.7,44.8,51.3,-15.0,
35.3,37.3,-1.2,142.2,
99.9,30.4,-17.6,164.4,
158.6,-35.7,-88.9,259.7,
212.0,-132.7,-179.3,312.2,
183.4,-171.6,-261.3,391.2,
122.1,-113.6,-293.0,434.8,
146.3,-103.4,-263.8,268.9,
183.0,-94.1,-236.8,19.4,
150.6,-68.1,-116.2,-279.6,
109.3,-44.2,72.9,-722.3,
115.5,-37.0,148.6,-898.0,
81.5,-17.0,308.3,-1057.8,
14.5,-10.5,494.6,-1007.4,
-91.5,39.1,619.6,-872.6,
-105.5,138.6,642.0,-669.1,
-41.3,237.8,662.2,-484.0,
40.2,250.7,642.8,-182.2,
135.6,215.5,556.6,182.4,
173.9,119.6,478.2,427.5,
138.7,80.7,378.9,472.5,
106.8,45.3,288.8,594.1,
97.3,-8.1,230.4,704.5,
88.9,-75.8,135.2,804.7,
81.4,-67.2,46.0,774.5,
31.2,-11.4,-58.1,747.2,
-1.2,39.5,-70.7,672.5,
-6.5,32.8,-133.2,559.1,
-66.0,38.6,-236.3,456.2,
-121.6,98.4,-361.5,287.3,
-158.0,74.0,-376.2,128.4,
-178.0,-6.3,-420.4,-57.6,
-196.3,-81.2,-431.9,-232.5,
-202.2,-129.7,-468.0,-346.1,
-187.9,-120.9,-430.7,-449.5,
-192.7,-80.8,-375.5,-393.1,
-164.5,-29.7,-325.4,-410.3,
-109.2,-9.9,-279.8,-550.7,
10.1,-87.8,-222.3,-607.5,
26.7,-183.4,-112.0,-591.2,
10.5,-170.4,-1.9,-483.5,
-32.6,-111.9,97.8,-386.3,
-71.7,-58.7,110.9,-272.2,
-83.9,-29.9,239.5,-164.8,
-52.6,13.9,393.3,-39.0,
-43.5,53.5,455.1,45.1,
-35.3,75.1,510.9,152.7,
-11.8,81.6,458.9,222.3,
-4.8,75.8,380.5,259.7,
28.3,70.4,167.8,317.0,
82.7,85.3,-105.4,411.5,
148.9,72.0,-288.8,474.7,
158.8,100.9,-322.1,439.0,
135.9,127.1,-413.0,321.2,
129.6,137.4,-495.7,149.2,
110.7,103.7,-520.7,34.4,
33.4,36.2,-543.6,-28.4,
-19.3,-11.9,-523.1,-198.8,
-9.4,-73.2,-278.4,-359.5,
-18.1,-128.7,-45.0,-340.1,
-26.3,-164.6,167.2,-285.0,
-5.0,-210.1,415.3,-337.8,
67.0,-203.4,448.3,-323.6,
114.5,-120.7,417.6,-282.4,
157.6,-14.8,389.8,-296.0,
132.8,56.6,314.2,-191.3,
95.8,95.7,199.6,20.7,
75.4,131.3,53.7,111.5,
33.3,142.4,-79.1,249.1,
-48.6,133.1,-131.7,323.9,
-153.7,89.3,-179.8,346.3,
-167.6,17.7,-308.7,283.4,
-128.8,8.2,-327.4,226.1,
-70.0,-0.4,-313.5,105.2,
-37.7,-40.2,-244.5,-36.4,
-27.7,-18.3,-233.4,-170.0,
-1.1,14.7,-200.2,-223.3,
71.2,56.6,-106.1,-178.8,
139.2,94.7,-17.7,-110.5,
148.5,99.5,-7.5,-23.1,
109.1,76.8,23.0,9.3,
44.4,15.1,50.6,-4.0,
1.1,-117.1,58.2,22.1,
-38.4,-174.0,49.2,116.2,
-74.5,-123.2,-2.6,152.8,
-54.7,-76.6,-36.4,139.6,
-12.9,-34.2,-43.0,170.5,
47.0,-72.4,-5.4,314.8,
118.8,-83.8,68.0,501.1,
129.0,-60.5,247.0,568.1,
81.0,-28.6,405.5,443.1,
19.7,19.5,563.8,329.5,
-20.0,98.4,624.7,143.6,
-27.0,151.3,604.3,19.1,
-20.0,160.7,619.9,-185.0,
-49.4,98.9,540.7,-321.8,
-97.8,42.8,383.7,-345.9,
-169.5,6.4,113.0,-322.3,
-274.8,-39.6,-71.8,-301.0,
-372.9,-81.5,-239.8,-281.8,
-436.5,-86.9,-271.5,-332.9,
-307.4,-82.1,-300.5,-317.0,
-153.2,-68.7,-327.0,-245.9,
-49.8,-48.5,-305.3,-232.9,
6.2,-15.5,-285.5,-244.5,
57.1,6.4,-229.6,-148.8,
196.7,1.6,-144.3,-84.6,
290.3,-40.0,-128.7,-73.0,
340.8,-100.6,-114.3,-126.2,
386.9,-173.0,-49.4,-135.9,
372.4,-202.2,-13.8,-109.3,
359.2,-140.9,-23.5,-132.8,
300.4,-85.3,-32.1,-96.1,
225.6,-5.5,-39.9,-9.6,
119.0,68.9,-95.0,96.6,
19.6,98.0,-72.5,253.3,
-122.2,89.5,-78.4,399.5,
-216.8,97.8,-95.7,495.0,
-302.8,90.9,-111.3,547.9,
-318.6,31.9,-174.7,565.4,
-304.8,8.2,-164.8,496.7,
-292.2,0.8,-139.5,434.6,
-257.3,-6.2,-116.4,425.2,
-203.9,23.2,-108.4,395.7,
-155.2,93.6,-101.1,349.6,
-163.5,141.2,-127.0,237.5,
-155.1,131.9,-101.1,130.3,
-133.3,139.4,-122.4,33.1,
-140.0,160.8,-100.8,-29.6,
-98.5,140.9,-43.9,-63.2,
-17.3,110.8,-18.7,-94.0,
133.9,105.2,48.0,-237.9,
236.6,30.9,75.9,-506.9,
367.4,-86.2,85.7,-616.7,
452.0,-195.3,124.0,-716.5,
435.5,-266.0,225.0,-686.2,
335.8,-227.4,354.4,-658.7,
219.3,-168.7,441.8,-583.7,
109.7,-51.4,552.3,-469.6,
66.8,89.0,652.7,-241.3,
2.0,145.7,615.7,-150.0,
-80.3,197.2,605.7,-122.3,
-155.1,150.7,511.6,-47.2,
-222.9,136.7,371.8,112.2,
-284.6,98.5,203.5,215.6,
-308.6,-29.8,44.9,347.1,
-272.4,-149.3,-141.1,432.2,
-213.0,-164.6,-166.0,478.7,
-109.4,-93.7,-143.4,464.4,
102.5,-54.9,-205.9,374.4,
314.5,-19.7,-225.0,269.2,
396.8,33.6,-310.8,226.9,
371.4,120.8,-357.6,137.1,
257.4,202.8,-400.1,79.1,
195.3,171.3,-438.7,69.2,
176.9,84.7,-380.3,22.1,
126.1,-20.0,-327.2,-38.0,
17.8,-118.6,-201.8,-44.5,
-137.0,-208.2,-82.3,-79.2,
-156.7,-196.4,-36.1,-97.4,
-137.0,-185.6,-50.7,-65.9,
-84.8,-156.5,-38.5,-80.9,
-68.4,-112.3,-4.1,-134.3,
-53.7,-119.9,6.0,-140.4,
-92.1,-112.3,-23.0,-53.8,
-127.2,-105.4,-102.1,-64.9,
-138.0,-123.0,-197.6,-160.3,
-186.6,-84.4,-287.2,-250.2,
-230.7,-10.0,-345.2,-332.3,
-206.7,149.6,-355.1,-385.9,
-243.0,309.2,-267.5,-415.4,
-315.6,330.0,-138.1,-425.0,
-325.1,273.7,16.9,-370.3,
-263.5,222.6,162.9,-262.8,
-143.4,176.2,258.0,-124.1,
113.8,105.8,344.5,6.1,
297.9,16.0,360.8,158.2,
398.6,-42.4,347.5,342.6,
490.4,-74.3,258.2,465.6,
463.6,-103.3,130.1,577.0,
389.2,-129.7,10.8,636.5,
321.6,-122.0,-160.1,615.1,
218.8,-115.1,-273.8,595.4,
125.5,-95.7,-252.8,546.0,
41.0,-90.2,-196.0,444.6,
26.5,-96.2,-41.6,301.1,
-14.8,-92.0,145.1,129.9,
-26.8,-61.1,220.4,-31.0,
-61.4,-0.2,151.9,-135.5,
-72.0,60.9,89.4,-192.5,
-160.3,86.5,8.9,-210.7,
-209.0,94.4,-11.2,-261.6,
-200.6,58.1,38.5,-276.4,
-209.0,11.9,145.5,-232.9,
-201.9,-30.1,185.5,-218.6,
-116.1,-57.4,247.3,-205.1,
-10.9,-42.8,256.3,-192.5,
59.9,-29.5,158.0,-200.3,
124.3,-17.4,65.5,-172.2,
136.1,8.4,-18.6,-130.7,
168.2,25.1,-31.4,-122.1,
139.7,3.4,14.8,-180.5,
60.9,-5.0,56.9,-299.7,
-34.8,-27.8,63.2,-419.1,
-150.7,-55.5,98.1,-465.8,
-197.6,-29.5,182.8,-423.5,
-212.0,21.3,240.8,-359.9,
-250.9,57.8,272.8,-279.0,
-239.7,51.5,283.0,-205.7,
-187.1,33.6,257.7,-62.1,
-178.0,60.9,155.1,123.2,
-64.1,65.5,-27.7,146.9,
106.9,51.7,-252.4,305.3,
220.7,71.9,-342.4,408.0,
241.4,53.1,-424.3,501.6,
184.9,15.8,-448.9,587.1,
30.5,30.6,-471.7,571.9,
-31.9,89.1,-492.6,501.7,
24.0,81.3,-436.7,412.5,
109.1,-12.8,-420.2,331.8,
124.2,-102.5,-374.1,301.3,
109.7,-160.5,-332.0,254.7,
70.9,-149.5,-242.0,177.4,
35.6,-100.9,-136.6,190.0,
-17.7,-21.5,-65.7,201.8,
-65.9,31.9,-78.4,195.3,
-91.9,41.7,26.8,205.4,
-67.6,32.9,125.7,229.3,
-30.9,40.8,163.9,251.1,
-10.9,47.7,198.4,187.2,
-4.9,40.9,208.3,92.3,
-21.4,10.8,139.9,3.8,
-95.8,27.1,95.0,-100.2,
-191.9,91.5,117.9,-226.6,
-205.0,117.9,124.2,-277.3,
-100.0,94.2,116.8,-323.7,
27.2,72.6,206.2,-366.1,
146.8,66.1,296.1,-379.3,
255.6,12.2,401.4,-461.7,
269.4,-53.2,500.6,-536.9,
204.7,-97.0,513.8,-605.2,
99.0,-121.0,502.7,-597.1,
-57.0,-157.3,428.8,-685.6,
-119.5,-150.8,342.4,-674.4,
-63.4,-97.0,237.9,-579.0,
-12.4,-89.9,111.2,-437.7,
3.1,-83.5,26.1,-268.1,
17.2,-41.8,-51.5,-153.9,
30.1,40.0,-94.0,-50.0,
42.0,98.5,-132.7,120.0,
74.2,66.7,-191.4,280.0,
84.1,18.5,-266.0,425.5,
40.5,9.8,-295.0,482.2,
-15.2,-46.0,-391.6,568.0,
-22.1,-155.0,-558.8,739.4,
-15.2,-232.9,-672.7,807.7,
-9.0,-218.8,-734.6,787.0,
-14.2,-77.3,-715.7,692.9,
-38.7,92.3,-629.9,675.9,
-52.1,206.2,-458.6,567.2,
-72.4,268.1,-253.4,383.9,
-120.6,249.2,-115.8,159.5,
-153.4,197.7,59.3,-112.4,
-87.2,119.7,309.6,-294.6,
9.7,48.9,476.0,-460.0,
99.8,10.3,505.9,-549.7,
158.3,-48.3,588.3,-631.4,
168.9,-59.1,613.4,-655.9,
120.5,-49.6,499.7,-633.0,
59.1,-41.0,355.3,-571.3,
19.4,-65.2,186.7,-515.8,
26.8,-102.0,119.6,-431.8,
7.3,-122.3,100.5,-324.7,
-34.4,-128.7,121.1,-171.3,
-50.7,-90.8,140.0,-28.8,
-55.4,-26.7,126.4,62.6,
-50.8,34.7,142.3,111.3,
-13.8,106.6,105.4,186.7,
-18.5,77.8,95.2,226.9,
-22.9,16.3,85.8,237.9,
-35.3,8.4,57.9,248.0,
-61.5,-13.3,49.9,257.1,
-112.3,-46.4,10.4,265.2,
-177.7,-64.3,-25.6,290.2,
-186.7,-15.2,-98.1,297.1,
-147.0,57.3,-204.3,317.9,
-67.3,86.2,-303.5,336.9,
28.3,112.4,-393.6,318.4,
66.9,104.3,-499.0,236.0,
78.5,96.8,-485.0,153.5,
67.9,89.9,-420.7,78.0,
83.5,58.4,-352.3,19.5,
92.8,28.3,-270.3,-69.0,
118.7,11.7,-174.2,-129.1,
94.4,6.7,-31.9,-162.5,
58.0,-15.7,139.2,-231.4,
25.1,-44.4,255.2,-258.8,
-16.8,-85.3,236.7,-235.9,
-77.2,-101.6,182.4,-200.5,
-85.5,-96.7,167.3,-168.3,
-64.3,-65.2,122.3,-103.0,
-84.7,-44.6,109.4,-41.9,
-127.2,-33.5,71.4,-18.0,
-166.1,-30.0,59.4,47.7,
-102.3,-38.9,47.8,92.3,
-41.4,-30.4,75.3,117.2,
62.0,7.9,82.3,67.4,
132.3,68.4,88.5,-30.6,
170.4,77.1,123.3,-242.1,
181.7,56.3,141.7,-454.0,
149.5,24.4,98.7,-426.3,
159.0,-16.4,103.4,-451.4,
167.5,-53.8,107.6,-429.0,
143.3,-18.7,93.7,-284.6,
106.9,-13.8,48.4,-153.5,
47.5,-17.7,-29.7,34.0,
-8.2,-14.1,-125.4,158.6,
-73.3,-4.1,-189.7,317.6,
-117.0,41.8,-271.4,462.2,
-124.9,101.0,-345.8,631.5,
-146.6,124.8,-355.6,699.9,
-139.9,88.4,-294.4,679.5,
-121.5,55.3,-238.8,698.9,
-137.5,25.3,-174.0,614.2,
-132.3,-56.5,-60.5,381.8,
-100.7,-114.9,78.8,149.8,
-64.1,-104.1,209.5,-60.9,
9.8,-74.9,294.1,-307.2,
169.1,-65.8,339.7,-472.1,
191.8,-41.6,352.7,-439.8,
88.2,9.5,364.4,-410.3,
-6.0,-10.0,351.4,-433.3,
11.2,8.1,318.2,-499.8,
58.0,24.8,288.0,-477.2,
100.6,10.4,260.4,-381.2,
88.0,33.3,171.3,-328.1,
53.3,45.9,111.6,-217.4,
21.7,72.2,14.9,-3.6,
12.3,82.7,-101.8,331.6,
21.3,37.0,-242.8,554.7,
-2.4,4.3,-375.0,676.5,
-9.5,-1.5,-563.5,640.1,
-68.7,-7.0,-839.1,606.7,
-188.3,-2.2,-1169.2,515.5,
-239.3,11.1,-1302.0,432.6,
-98.9,31.4,-1180.1,357.2,
71.0,57.1,-922.2,288.4,
139.8,73.5,-621.0,225.8,
202.2,70.0,-256.8,131.3,
221.4,27.8,183.5,-57.3,
170.5,-14.5,597.7,-283.1,
93.2,-96.7,1081.6,-495.4,
51.4,-131.9,1276.8,-688.1,
-12.4,-142.7,1306.4,-762.9,
-47.2,-171.8,1252.5,-739.7,
-57.7,-180.6,1105.9,-677.2,
-67.2,-204.7,883.7,-545.0,
-93.3,-212.0,681.9,-390.8,
-85.0,-218.6,498.6,-245.7,
-120.8,-152.8,332.4,-114.1,
-87.6,-21.1,181.7,5.4,
-57.7,72.8,45.0,83.1,
-41.4,124.0,-28.7,153.7,
-46.4,170.6,-186.7,217.8,
-96.1,269.5,-330.1,229.3,
-102.8,256.7,-460.5,218.7,
-61.0,221.7,-545.0,228.6,
-22.9,168.6,-559.7,237.7,
-37.9,159.1,-544.9,214.2,
-105.6,115.3,-531.6,163.8,
-211.9,59.5,-449.3,78.3,
-197.9,-5.8,-289.1,43.4,
-56.5,-14.7,-128.7,-52.6,
113.0,-39.0,17.4,-143.1,
318.2,-46.6,75.0,-178.9,
345.8,-53.7,59.3,-211.9,
220.7,-72.0,45.2,-203.8,
107.0,-99.6,32.6,-161.6,
45.3,-85.0,72.7,-187.4,
27.2,-53.6,132.6,-196.5,
10.7,-82.3,144.4,-152.0,
-35.4,-123.2,97.1,-111.6,
-49.0,-128.8,88.9,-96.4,
-61.4,-104.2,49.4,-72.8,
-25.9,-36.8,-15.9,-33.3,
48.9,-8.0,-59.8,26.1,
97.4,-34.4,-83.9,113.5,
106.3,-74.3,-135.0,218.5,
82.3,-38.1,-181.6,289.2,
60.4,60.9,-176.1,405.2,
40.3,159.8,-193.0,483.4,
22.2,121.2,-168.8,413.0,
-22.8,87.2,-123.5,341.9,
-94.0,98.8,-92.7,329.1,
-123.2,130.8,-31.9,317.3,
-132.1,159.8,29.1,263.8,
-124.2,133.7,84.9,176.5,
-131.2,94.2,165.0,94.2,
-150.8,58.3,239.9,19.2,
-168.5,25.7,250.3,-68.3,
-141.1,-15.7,242.5,-197.5,
-66.7,-20.7,267.5,-249.5,
92.9,-45.1,203.4,-203.4,
252.6,-67.4,142.8,-189.8,
231.9,-63.2,103.3,-151.5,
137.7,-44.6,-5.5,-93.1,
17.7,-20.9,-145.8,-61.2,
1.8,-30.1,-277.9,-89.8,
72.3,-27.3,-432.4,-80.5,
162.0,-14.5,-494.9,-103.7,
150.2,-39.6,-514.1,-52.2,
96.9,-83.2,-497.6,21.1,
48.6,-100.7,-389.3,89.5,
-13.0,-105.7,-206.3,28.8,
-69.0,-90.4,18.0,-58.1,
-76.3,-76.5,168.2,-115.7,
-56.4,-80.2,304.5,-125.4,
-62.3,-61.4,377.9,-114.8,
-46.0,-17.3,353.5,-104.9,
-41.4,48.8,248.4,-48.1,
-37.5,110.4,152.9,32.8,
-34.1,182.4,100.5,44.3,
-23.5,172.8,52.9,54.6,
-40.7,111.4,37.9,46.5,
-86.9,87.6,-27.1,102.8,
-133.1,22.4,-39.4,110.4,
-139.1,-56.6,-50.6,91.0,
-133.9,-67.1,-2.8,85.5,
-149.1,-18.7,75.9,58.9,
-172.0,7.7,128.7,5.2,
-143.8,31.8,234.7,-30.3,
-88.5,53.6,248.4,-35.9,
-33.1,33.9,235.0,-40.8,
46.3,3.9,199.4,-67.0,
56.6,-1.6,166.8,-80.6,
123.7,-6.7,117.7,-84.0,
184.9,-2.4,72.9,-78.8,
240.6,-6.8,32.2,-51.8,
247.6,-10.8,9.6,-61.0,
174.7,-21.1,-63.7,-81.6,
126.0,-42.7,-93.2,-100.2,
64.1,-51.1,-85.0,-76.7,
23.7,-63.9,-93.4,-42.6,
-27.6,-84.9,-57.4,-2.0,
-47.9,-104.6,-24.6,-29.5,
-54.4,-127.8,5.4,-5.2,
-38.6,-131.2,32.8,16.9,
-24.3,-145.6,67.7,-12.4,
-38.2,-148.7,63.5,-2.0,
-91.7,-114.8,43.3,-13.1,
-113.8,-41.3,17.6,-41.8,
-120.5,75.0,0.8,-24.4,
-90.7,120.9,-33.1,-8.6,
-30.5,162.5,-100.9,30.3,
57.6,174.6,-246.2,111.3,
92.7,185.5,-433.4,168.8,
82.2,110.3,-509.4,178.5,
72.5,80.7,-624.3,206.6,
11.0,106.3,-604.6,232.0,
-28.9,81.7,-511.4,207.1,
-7.0,30.2,-324.0,169.9,
52.5,-16.7,-99.2,122.7,
44.5,-35.2,112.5,91.7,
-50.0,-19.4,194.7,8.8,
-140.0,-24.7,269.7,-74.2,
-58.3,-38.5,338.0,-171.2,
58.7,-42.9,358.8,-237.0,
198.9,-54.3,340.1,-203.4,
255.5,-71.4,288.9,-194.3,
238.6,-99.4,273.4,-186.1,
129.7,-118.1,259.3,-108.3,
59.2,-108.2,272.1,-35.2,
-4.8,-105.4,237.2,11.9,
-39.5,-75.1,163.0,54.6,
-49.8,-46.9,57.0,61.5,
-59.1,-36.2,-41.6,9.9,
-50.0,-33.3,-105.6,-63.4,
-73.6,-36.7,-117.0,-112.0,
-66.0,-6.4,-85.0,-120.9,
-72.1,54.9,-36.8,-160.8,
-77.5,46.1,42.2,-167.8,
-93.2,70.2,74.0,-187.4,
-87.4,121.2,83.4,-145.2,
